cap_id;num_dependents;estimated_salary
132109;2;129924
132119;0;58637
132120;4;24953
132123;4;55643
132130;0;38006
132135;0;130604
132137;0;103922
132149;1;122707
132154;1;148910
132157;3;74947
132160;0;112817
132169;1;133746
132170;3;120186
132176;2;142754
132194;2;107432
132201;3;97181
132203;4;21467
132211;4;139341
132218;3;46407
132221;3;68168
132222;4;134220
132223;0;95390
132224;0;100463
132233;1;119967
132264;3;105879
132268;1;28009
132272;1;74994
132274;0;101555
132281;0;52938
132283;3;89108
132288;2;71085
132290;0;67241
132294;4;25788
132297;4;67222
132302;2;86082
132307;0;93232
132313;4;91821
132317;2;71834
132323;4;134850
132332;1;111292
132344;2;91316
132345;0;88801
132346;1;74432
132350;1;20956
132352;0;36429
132360;1;50132
132362;1;114646
132369;0;40410
132372;1;46609
132382;1;25230
132385;0;120780
132389;4;54102
132393;4;118948
132398;1;108557
132401;2;75867
132402;0;65309
132403;0;66801
132407;3;111767
132409;1;138968
132410;2;70645
132413;4;41984
132417;4;84777
132420;4;138336
132428;4;85552
132432;4;87389
132433;4;129160
132434;3;34819
132436;4;64116
132440;0;117565
132443;1;34895
132444;0;78506
132447;0;22925
132451;0;23947
132459;2;86535
132461;4;115086
132466;2;21129
132469;0;92893
132482;2;96502
132485;4;45341
132486;1;70396
132494;1;73380
132496;1;121624
132497;4;63706
132507;0;81855
132510;1;107670
132514;4;72141
132517;0;49723
132518;3;73068
132521;4;55599
132522;2;29401
132528;3;41365
132529;0;34356
132530;0;55755
132532;4;53798
132537;3;121283
132538;0;58053
132548;3;140160
132549;0;40483
132557;1;145840
132563;0;61427
132566;3;81936
132572;1;94180
132573;0;102674
132580;2;96528
132583;0;139945
132584;3;76803
132585;1;127261
132586;4;31213
132592;1;60993
132594;1;128626
132597;2;20590
132598;1;45645
132600;1;99420
132604;3;93790
132614;1;41399
132624;3;129704
132627;0;38244
132628;0;104943
132629;1;84467
132632;2;94012
132639;0;94007
132640;2;101136
132641;0;61941
132650;0;130946
132652;3;22523
132657;1;134901
132666;4;148224
132667;2;147455
132674;4;104517
132679;4;78548
132683;0;113597
132686;0;70162
132687;4;108160
132696;0;148870
132699;2;24852
132700;4;75782
132701;1;22476
132708;4;85250
132714;4;91499
132715;2;54099
132719;0;50479
132720;4;58298
132721;1;145127
132725;1;98559
132735;1;41651
132736;1;101679
132744;0;92896
132751;3;39142
132755;1;127665
132757;1;101438
132763;2;70202
132765;4;116520
132770;1;103094
132776;0;147771
132777;4;93444
132780;1;121523
132781;0;78925
132782;2;144133
132783;0;127845
132784;0;66790
132785;4;90415
132791;4;112985
132795;2;91462
132799;2;86631
132823;4;108254
132832;3;60804
132837;1;73525
132843;3;129727
132846;3;36519
132853;3;137963
132855;4;144128
132858;4;62729
132859;3;46654
132861;0;97331
132863;2;116404
132864;2;42001
132871;3;131501
132876;2;109015
132890;1;22956
132895;2;126064
132896;2;59675
132900;3;43079
132908;0;135376
132912;2;24098
132913;2;143392
132914;1;27292
132916;0;101737
132920;0;80862
132922;2;50037
132927;3;71852
132963;0;106301
132967;4;21332
132969;3;90793
132973;2;64148
132974;4;33147
132976;4;68390
132980;2;35835
132986;3;64672
132987;4;118307
132988;4;84307
132995;4;116229
132996;2;59307
133005;1;101889
133009;1;64920
133014;4;65493
133016;4;109066
133028;2;124902
133029;0;45819
133032;1;55374
133038;2;101281
133044;1;20318
133045;2;81712
133046;3;51620
133047;2;27558
133048;2;89267
133050;2;20663
133053;0;128755
133056;2;44032
133062;1;120140
133068;1;78740
133070;0;68528
133074;1;39025
133078;0;99927
133079;1;73316
133082;1;63292
133087;0;109508
133092;2;148852
133097;3;133772
133098;1;133757
133100;1;28989
133103;4;85298
133106;2;50052
133109;0;55180
133113;3;148090
133117;4;138570
133121;4;106788
133122;4;89533
133134;1;106462
133135;3;124487
133137;4;88343
133142;1;94597
133150;0;35566
133152;0;116806
133154;1;122851
133156;4;63976
133157;1;90487
133158;4;121141
133161;4;116734
133163;1;81410
133168;4;60651
133181;3;141640
133185;1;133504
133187;4;86796
133188;1;29021
133193;1;90857
133197;2;71195
133200;2;70740
133204;0;45408
133209;2;26896
133212;2;96233
133214;1;67473
133216;4;78575
133229;4;117440
133231;0;43049
133237;3;102666
133239;3;56989
133243;0;87647
133250;4;125637
133252;4;131138
133258;3;31595
133266;4;94347
133267;4;40512
133268;2;118629
133269;2;85581
133274;0;31992
133280;3;115696
133283;1;61226
133287;2;24332
133290;1;80283
133291;4;65936
133292;4;82128
133294;1;52819
133295;3;132804
133303;1;54096
133305;4;86534
133308;4;106413
133311;3;131242
133314;0;104380
133316;0;135019
133318;2;107847
133323;3;80300
133331;4;137337
133335;1;59507
133337;4;21828
133352;2;91553
133359;3;94720
133366;3;91605
133375;2;83313
133378;2;149616
133381;4;68627
133384;0;41003
133392;0;84231
133393;1;72845
133405;4;55187
133413;4;110716
133415;4;89880
133421;3;108923
133427;2;60793
133430;2;53091
133431;3;25170
133432;0;34243
133441;1;22414
133443;0;67185
133450;0;79633
133454;3;60966
133459;2;93762
133466;3;135455
133475;2;76231
133480;4;144883
133483;1;51514
133489;3;68261
133492;2;148089
133495;0;140171
133504;0;148779
133508;3;47247
133511;1;42337
133520;0;119923
133522;0;140998
133528;1;49018
133532;4;114845
133535;0;93735
133536;3;58730
133538;4;114882
133541;2;36934
133549;1;38206
133551;3;139126
133564;4;120061
133572;3;64315
133575;2;142192
133577;1;129013
133583;2;127662
133584;0;145068
133588;1;28496
133596;3;126030
133611;1;71711
133612;3;76681
133615;1;81316
133617;4;89525
133618;2;57558
133623;0;94548
133628;1;80193
133630;4;92303
133634;3;87452
133647;0;141780
133650;2;23506
133653;3;47245
133659;1;39006
133668;4;38652
133670;2;86396
133671;0;100054
133673;1;110366
133681;1;49683
133684;4;60778
133685;0;59621
133691;4;140435
133704;0;85160
133705;4;111666
133709;0;69641
133711;3;32724
133715;4;52918
133716;2;42528
133717;3;117433
133719;0;85659
133727;2;112042
133728;3;67861
133738;0;32200
133744;3;35814
133748;0;84364
133754;1;76484
133765;2;92680
133766;0;139796
133769;1;86546
133774;4;102466
133775;1;95504
133777;1;139132
133778;3;30157
133785;2;68559
133788;1;125364
133791;0;23066
133793;2;144691
133795;0;90178
133801;2;139316
133804;2;52306
133809;4;125181
133810;3;112862
133813;4;38328
133817;3;64173
133818;0;58621
133831;0;117432
133833;4;76511
133837;3;43294
133840;2;100289
133841;4;79705
133849;4;102922
133851;1;45745
133854;4;59326
133858;0;38715
133860;1;70039
133864;4;122903
133868;2;72805
133876;4;114969
133879;0;32548
133881;3;98042
133883;4;92999
133887;3;21300
133888;0;74686
133890;2;61035
133895;3;122687
133896;3;89731
133907;3;67802
133909;4;133614
133912;4;135499
133916;1;24737
133922;1;119443
133928;4;106670
133934;3;34955
133936;0;84406
133937;4;143081
133938;3;39809
133940;2;69784
133946;1;71761
133952;2;42497
133954;3;43815
133958;3;139756
133959;1;61644
133966;0;36084
133967;4;145601
133974;2;41641
133980;4;95019
133981;1;127620
133986;3;98022
133988;0;119034
133989;4;26245
133992;4;20243
133999;0;80200
134003;3;34711
134010;1;133825
134011;3;39987
134013;3;120921
134018;0;147578
134020;3;88313
134023;2;126850
134027;3;139939
134030;1;108056
134036;4;20950
134043;0;28098
134047;3;142463
134048;1;21434
134053;0;84587
134065;0;90584
134066;1;93498
134072;0;61917
134075;1;64649
134085;1;106457
134087;2;134380
134088;4;125950
134089;3;46334
134096;0;114577
134111;2;68340
134117;1;45957
134118;3;87751
134121;3;131507
134123;2;44524
134130;4;121819
134132;0;137101
134133;3;133270
134134;4;66875
134138;2;139104
134142;2;149467
134143;0;148961
134144;2;31109
134148;2;22806
134151;1;120448
134152;4;58032
134154;2;137091
134156;2;29268
134157;4;22805
134166;2;96564
134168;2;109739
134171;4;121898
134177;0;50855
134183;4;132422
134187;2;32692
134192;0;22407
134198;4;105994
134203;2;106855
134204;2;76001
134205;1;120480
134208;0;69722
134209;1;88526
134211;1;101851
134213;4;57152
134223;2;91366
134224;0;55085
134225;1;29595
134233;0;23804
134235;2;41589
134237;4;138002
134246;3;81736
134251;3;86938
134256;2;50390
134259;1;50215
134261;1;136724
134262;0;138189
134266;0;25115
134267;4;64714
134269;2;20681
134273;2;62480
134275;0;106188
134285;0;140537
134293;3;123344
134296;1;133928
134306;2;71779
134316;2;45491
134323;4;98729
134326;0;125418
134327;2;65861
134333;3;21160
134334;0;130310
134348;3;144675
134351;3;96827
134355;4;111206
134358;3;40358
134359;3;142260
134368;2;21343
134372;0;98100
134373;2;129067
134382;4;45860
134384;1;54287
134387;4;96007
134388;4;145545
134390;2;114564
134392;0;33757
134395;1;149678
134398;2;69033
134403;4;42396
134406;4;88465
134407;1;23012
134414;2;91166
134415;3;112479
134422;1;138171
134423;0;51771
134427;1;69712
134435;0;119925
134446;3;85939
134450;4;140797
134451;0;121819
134454;0;65850
134456;3;35150
134458;2;125123
134465;2;82303
134466;0;103570
134473;1;28295
134477;4;27269
134479;1;42460
134480;0;98283
134484;4;134504
134486;1;107404
134492;2;111752
134493;3;63438
134494;2;59821
134495;3;81841
134497;3;49873
134498;0;122086
134499;3;80908
134511;0;108643
134512;2;27819
134514;4;89248
134516;3;34534
134522;0;141722
134528;1;94073
134536;0;93136
134538;4;65456
134539;2;35699
134540;1;27766
134549;4;66652
134558;1;123905
134559;0;66253
134561;4;145483
134565;1;29241
134567;2;37007
134572;0;138105
134577;0;51705
134582;0;127502
134587;1;94273
134589;3;97579
134594;0;53203
134597;3;35195
134598;3;107327
134600;3;44350
134608;4;126700
134614;4;106124
134616;2;133078
134619;1;37240
134623;3;105552
134624;2;57191
134627;4;42826
134628;3;144035
134630;4;77286
134634;3;41138
134636;1;132121
134647;1;93718
134651;4;143719
134656;0;143622
134659;1;44839
134668;2;58121
134671;1;54701
134673;1;129456
134674;0;67141
134676;3;98997
134677;2;30017
134678;4;135682
134680;4;96499
134683;3;146502
134688;3;80655
134690;0;131488
134691;3;37456
134710;0;91929
134712;2;104719
134715;4;40329
134716;3;48554
134721;4;51113
134724;4;108656
134730;4;82491
134738;1;126940
134749;4;115775
134751;3;149300
134756;4;35754
134761;2;131819
134763;3;118075
134767;1;51978
134777;2;89322
134778;1;149498
134797;2;117049
134799;2;119519
134805;2;33509
134809;0;55047
134818;4;27889
134820;4;105483
134825;1;122617
134830;0;34984
134835;4;45862
134837;1;71069
134843;4;38032
134845;3;110177
134847;0;54133
134850;0;78422
134853;3;49611
134855;3;149343
134856;1;47830
134861;4;84297
134862;2;20400
134863;1;85295
134864;0;70468
134868;4;117257
134874;1;148783
134877;4;106376
134878;2;112951
134883;4;53340
134885;1;42192
134891;2;102183
134893;1;21224
134913;1;90625
134923;1;144069
134928;2;63208
134929;3;50131
134934;1;103117
134935;4;28592
134940;2;56599
134946;2;88153
134947;3;125588
134948;4;124889
134953;2;44996
134954;3;63921
134963;4;98659
134964;4;60062
134965;4;113543
134979;1;60745
134981;2;113020
134984;1;74373
134986;0;88839
134989;4;64101
134991;0;87338
134996;1;20118
134999;2;131846
135002;3;67578
135003;2;142807
135013;1;23061
135015;4;110486
135016;1;39195
135020;1;30605
135022;2;62613
135028;4;48498
135029;4;22250
135033;2;111095
135035;3;57248
135036;1;129879
135037;2;137793
135041;3;85286
135049;1;85184
135062;1;64088
135063;0;74378
135067;0;25598
135070;3;23450
135072;1;83489
135077;2;20647
135081;1;46139
135092;4;70463
135096;2;85334
135101;0;91256
135104;4;107954
135105;1;29451
135113;4;121256
135115;0;62331
135117;0;71968
135122;1;102904
135127;1;66452
135130;1;40301
135134;1;73471
135135;0;144804
135136;3;76861
135152;2;72939
135155;2;122279
135161;4;144133
135164;3;57743
135165;2;142094
135168;0;34441
135169;1;46856
135171;0;142904
135176;0;77697
135179;3;107504
135185;0;130137
135186;0;54564
135195;2;88559
135208;4;137751
135212;0;47588
135214;2;34536
135217;4;99229
135226;2;113083
135241;1;119292
135242;3;83077
135243;0;108585
135247;1;108703
135252;1;123787
135263;2;38804
135264;0;25217
135268;3;83574
135270;1;47545
135272;0;61762
135277;0;45164
135281;2;52711
135283;3;128181
135288;0;33623
135291;2;54010
135295;1;38975
135299;2;147143
135300;4;46674
135305;1;85274
135311;2;143956
135316;4;121002
135319;0;109580
135326;4;140103
135332;3;105924
135333;2;41276
135336;1;63318
135337;2;90896
135339;3;52412
135346;1;105147
135347;2;52637
135351;3;77409
135352;1;87959
135356;4;104842
135363;4;146499
135364;2;146870
135370;4;68096
135372;4;132985
135373;3;26446
135376;1;135932
135380;1;112056
135391;1;139394
135399;1;93338
135401;0;141035
135402;4;35601
135403;0;61354
135404;3;29722
135417;4;83553
135430;1;74081
135438;2;120288
135442;1;85862
135443;3;53298
135465;3;65716
135468;4;24600
135470;3;145679
135476;1;147025
135477;3;116575
135482;1;126233
135483;3;111358
135499;1;74100
135506;3;123528
135510;3;25642
135514;3;51119
135515;2;127993
135520;0;75941
135525;4;41649
135534;2;80921
135535;0;102098
135536;0;98440
135538;0;22164
135541;2;31560
135544;4;49285
135553;3;68136
135556;4;79322
135557;4;105535
135564;3;98159
135568;3;85864
135574;2;98762
135577;3;134831
135580;1;148855
135584;0;65263
135585;0;110602
135586;0;32640
135588;3;126415
135589;1;110127
135594;0;70032
135603;0;111548
135604;2;136646
135607;1;106497
135614;0;93152
135615;1;102427
135624;0;40346
135626;4;71223
135628;3;79077
135632;2;142060
135638;0;111140
135642;4;149955
135643;1;134276
135645;1;55055
135660;1;59816
135664;3;88251
135666;0;118387
135687;4;149063
135688;2;55340
135703;0;97279
135704;0;116996
135705;3;109748
135713;0;47110
135714;1;24816
135717;3;33204
135719;2;29384
135722;4;34640
135731;3;44984
135733;4;102100
135736;4;90864
135743;0;22828
135746;1;144233
135748;3;34884
135751;4;21765
135753;2;41517
135756;0;32702
135757;0;56022
135758;1;44054
135759;2;61578
135760;0;49513
135765;0;27238
135774;3;31093
135775;3;96509
135780;3;115491
135783;0;31018
135788;0;26675
135795;0;69035
135801;0;117789
135802;3;132708
135807;2;80922
135811;4;132467
135821;3;98858
135824;4;88375
135825;3;128365
135828;1;100927
135829;0;90139
135831;3;36854
135832;1;74104
135833;4;73479
135836;3;125298
135839;2;71966
135841;4;65652
135842;2;118476
135843;4;60325
135844;3;148814
135847;4;73078
135848;4;23999
135857;0;97058
135864;2;146053
135868;4;107939
135874;0;117911
135877;4;139475
135883;4;103841
135894;1;32819
135904;3;48438
135907;0;31180
135908;0;34445
135915;2;111600
135916;2;138701
135920;3;20808
135922;0;131960
135930;4;25557
135931;4;28328
135932;1;144267
135945;2;87380
135951;2;50441
135952;1;36588
135959;4;64226
135960;0;121302
135963;3;133743
135966;4;88082
135968;3;66448
135983;3;65112
135984;4;110767
135986;1;120198
135988;0;99604
135994;3;101369
135996;1;54646
135997;3;88493
135999;3;47439
136005;3;91391
136014;4;124560
136015;0;34311
136028;4;104467
136031;0;129441
136033;2;45776
136039;0;52662
136040;2;99250
136043;0;103502
136046;4;76437
136047;1;110418
136051;3;25012
136052;0;83583
136055;2;143885
136056;2;142727
136060;1;56873
136066;4;59979
136077;4;120454
136092;3;88226
136093;2;107423
136094;3;129011
136096;3;61101
136099;4;52717
136105;1;106031
136113;2;73362
136116;3;82755
136125;1;27384
136127;0;41984
136148;3;34228
136149;3;136087
136151;2;53259
136156;4;77572
136164;3;36765
136169;0;105635
136171;2;108960
136175;1;84995
136176;3;64289
136178;0;33665
136182;0;107894
136189;4;148509
136195;4;34193
136198;4;148424
136200;2;99237
136201;1;68773
136203;4;142043
136204;4;85646
136208;2;22902
136212;4;37972
136216;1;104130
136220;3;92262
136234;2;70743
136241;3;29701
136249;1;136476
136255;4;66244
136265;2;105203
136271;3;142408
136277;0;63181
136282;2;46366
136296;0;57496
136299;2;40139
136305;2;55604
136314;4;135851
136316;0;69729
136320;4;62917
136336;1;24943
136341;3;126392
136343;0;48051
136348;4;140150
136350;1;38333
136352;0;27370
136354;3;95241
136355;1;30864
136356;1;61192
136361;3;76105
136362;0;49578
136365;3;97002
136370;4;116122
136371;2;127282
136373;2;121421
136374;4;44930
136380;0;69537
136381;2;78035
136383;2;58953
136387;1;99657
136388;0;99106
136392;2;49761
136393;3;108372
136397;4;33269
136403;2;77510
136406;4;50528
136407;4;61349
136411;4;146828
136412;3;65965
136414;0;91637
136420;3;63521
136424;0;81084
136425;4;83478
136437;4;36013
136439;0;119028
136440;2;119476
136444;1;61232
136447;4;51607
136452;0;54739
136458;0;92593
136460;4;43592
136466;0;38326
136470;1;45946
136473;0;103039
136474;1;99894
136478;0;61011
136482;0;50608
136483;0;117922
136489;0;34880
136492;2;44222
136500;1;59797
136501;3;132186
136505;3;40562
136506;3;51798
136510;1;31312
136513;2;85314
136514;1;104881
136515;4;20537
136518;0;25462
136520;0;34070
136523;1;127363
136526;2;58634
136530;4;119198
136536;1;91288
136548;0;38264
136550;0;64913
136552;2;140059
136559;1;79507
136562;4;149867
136568;2;27922
136577;4;78868
136581;0;91793
136582;4;104597
136583;0;70284
136584;1;73396
136585;0;21088
136589;4;47307
136591;0;117241
136592;3;36056
136593;3;128725
136597;2;99337
136601;1;77546
136603;0;139071
136608;4;146574
136610;2;131322
136618;1;124405
136619;3;44877
136634;0;92762
136636;2;127192
136638;3;73554
136649;4;140790
136650;2;32633
136660;3;110533
136665;1;115431
136669;4;73766
136672;2;130330
136674;2;89944
136676;3;102307
136679;1;71965
136681;1;34494
136690;4;131361
136691;1;57082
136694;3;149793
136699;2;112734
136701;3;105098
136706;2;140310
136707;0;45950
136713;4;83980
136716;3;31664
136721;1;80555
136724;1;34713
136727;0;61999
136733;2;122419
136735;3;136029
136740;4;120884
136746;4;135897
136747;3;103481
136748;1;145042
136749;0;32821
136751;3;82334
136753;2;107012
136755;1;70193
136759;1;79184
136764;0;64544
136765;2;66832
136767;2;68726
136769;1;106134
136778;2;61666
136780;3;96873
136781;2;123572
136784;0;118746
136791;0;21866
136794;4;73825
136795;2;80662
136797;0;106859
136799;1;55520
136804;4;103604
136806;2;141952
136808;0;51415
136810;3;89189
136812;1;133783
136815;1;81685
136820;1;38886
136821;3;32001
136822;1;74277
136823;0;73450
136831;1;42755
136834;3;77278
136843;3;69509
136848;1;132811
136849;1;31743
136852;2;86207
136863;0;54456
136864;2;104193
136865;3;21555
136873;2;70946
136875;0;68621
136876;4;36507
136889;1;30443
136894;2;80410
136897;3;52804
136901;4;24003
136904;0;134060
136905;1;87916
136907;4;99735
136916;0;65769
136917;3;146010
136929;3;72740
136942;1;45671
136943;2;125874
136950;2;75166
136953;2;132248
136957;3;116513
136961;1;144267
136971;1;72753
136975;1;51071
136977;4;85381
136978;4;94101
136981;3;77653
136987;3;82040
136989;1;28934
136996;4;131781
136997;2;85308
136998;0;139583
137002;0;145804
137009;0;66977
137019;3;71622
137022;3;94193
137023;1;102352
137029;1;98116
137035;4;84902
137037;3;112830
137038;0;106293
137040;3;38438
137045;4;79092
137046;2;67079
137048;1;34779
137051;3;41649
137059;0;74046
137060;3;31392
137061;3;50736
137063;4;56347
137064;2;62049
137077;2;85643
137078;4;85524
137083;2;109139
137085;1;113985
137086;0;66843
137096;3;83408
137098;1;116794
137099;0;77915
137101;0;86310
137111;0;63258
137115;4;33815
137117;0;29549
137124;2;126226
137125;2;79568
137127;0;41875
137131;4;107290
137136;2;104839
137140;2;144298
137146;4;67602
137155;0;99150
137156;0;99320
137177;1;144677
137181;2;133490
137183;1;93836
137184;3;114353
137187;3;83952
137188;1;86588
137189;2;44425
137195;0;143935
137197;4;115861
137200;1;145324
137202;4;45743
137215;0;48661
137217;1;82302
137219;2;145358
137223;3;45388
137224;4;90205
137231;4;56100
137234;2;148061
137236;2;78639
137238;0;99115
137246;1;147261
137247;2;137692
137250;2;24913
137251;1;122429
137252;3;20916
137261;3;43004
137264;0;73933
137266;0;67965
137274;3;47731
137276;2;29406
137277;1;126478
137282;3;103625
137283;4;34302
137288;2;95540
137290;2;92206
137297;0;107553
137298;0;125187
137301;3;86852
137306;0;119074
137310;4;22455
137318;3;136420
137322;3;57554
137324;3;112641
137326;2;30297
137329;1;48933
137330;0;26186
137337;1;101533
137341;2;31789
137342;1;88005
137357;1;146452
137363;0;41863
137366;0;32588
137372;2;34064
137376;1;24399
137381;3;134266
137388;1;120490
137402;4;60256
137409;4;108389
137411;3;131278
137415;3;110145
137417;1;99953
137425;3;119167
137427;2;71136
137428;3;92569
137434;0;23374
137435;0;59407
137436;2;127790
137440;2;56575
137443;1;92350
137448;3;141188
137468;4;57915
137469;1;123749
137473;0;34000
137474;3;31453
137481;1;145422
137483;4;94628
137485;3;147860
137486;2;99209
137491;1;45854
137492;4;86502
137493;3;81521
137497;2;75882
137502;1;140416
137508;4;139018
137509;2;98566
137511;1;46856
137513;4;114889
137519;2;124908
137521;4;130183
137523;1;40278
137528;0;109559
137538;3;69594
137541;1;101738
137543;3;88868
137544;1;27058
137551;3;89594
137553;4;31153
137556;1;134023
137561;4;103085
137571;2;52682
137578;4;31985
137583;3;42874
137588;3;91944
137605;3;73428
137611;0;130801
137613;3;29018
137620;3;53666
137630;2;82900
137633;2;125393
137635;1;85971
137637;1;137024
137642;2;91073
137643;4;22966
137655;2;72608
137656;4;86896
137657;4;117929
137663;2;137214
137670;0;82536
137673;3;34870
137675;3;101663
137676;3;43715
137678;3;87017
137684;3;98819
137690;1;49828
137693;0;40802
137700;1;68655
137707;2;43609
137711;3;40245
137712;0;116083
137716;1;117560
137717;2;62523
137718;4;87433
137719;2;111873
137721;3;107674
137729;0;73418
137730;0;127212
137753;0;141013
137760;1;41626
137761;2;21406
137762;2;60488
137763;1;147160
137765;4;35071
137767;2;84637
137768;0;89100
137770;2;61301
137772;1;140835
137779;2;102672
137784;3;94796
137794;4;87035
137795;1;86690
137798;1;83120
137801;1;20471
137807;4;111425
137808;4;124175
137814;0;26695
137817;4;129747
137818;3;97736
137820;2;64943
137822;0;63514
137825;0;128639
137827;2;114173
137841;2;112257
137842;3;147241
137844;3;75826
137847;3;147749
137849;3;57367
137864;0;104234
137873;1;43670
137876;1;56358
137884;4;127313
137889;1;54717
137890;3;23453
137891;0;79079
137894;0;22343
137895;0;95604
137899;1;41398
137903;2;93555
137914;0;99800
137928;2;69133
137941;3;74241
137943;2;126239
137946;0;104195
137951;2;148503
137965;1;148890
137967;0;25355
137969;3;48147
137975;0;130816
137977;3;65675
137978;2;90243
137979;0;57522
137980;2;115715
137983;3;71147
137984;3;128943
137985;3;128587
137992;1;138466
137997;0;23824
138001;1;149179
138002;0;117577
138012;2;137574
138016;3;136961
138026;0;28807
138029;0;112901
138030;3;67118
138035;3;81669
138040;4;28657
138041;2;37156
138042;3;75668
138045;3;147753
138046;2;63652
138049;4;111312
138057;0;76416
138060;1;103020
138064;3;146662
138066;1;118946
138068;4;114168
138070;0;102063
138072;3;28298
138073;0;85244
138075;4;62846
138085;1;83133
138087;2;137216
138092;3;71449
138095;3;85776
138097;0;76249
138100;0;87693
138101;2;147865
138103;2;39332
138106;0;125961
138111;2;24433
138113;1;141346
138115;0;142228
138116;0;55084
138127;1;98593
138128;3;87667
138129;4;117505
138135;1;121816
138138;3;57373
138141;1;94244
138143;4;62096
138145;0;119147
138148;0;56313
138152;2;145860
138160;3;147992
138162;2;77724
138163;2;77067
138164;1;102842
138185;4;74489
138187;0;101758
138192;3;139074
138202;1;137217
138203;0;87375
138205;4;52357
138214;2;21945
138215;2;148485
138232;0;80737
138233;1;99531
138238;3;79684
138245;4;51225
138248;2;94442
138251;0;127832
138255;3;107540
138259;3;69717
138269;3;110382
138276;3;124799
138277;0;89600
138281;4;63263
138287;0;108189
138294;4;75924
138296;4;25799
138305;2;27329
138306;2;34155
138309;0;28143
138314;4;118041
138315;4;22000
138319;3;118517
138329;4;145149
138339;4;109666
138342;0;23763
138350;4;74823
138355;2;65232
138357;2;37581
138359;3;75874
138360;0;37459
138362;3;131999
138363;3;123023
138364;3;51398
138366;4;76578
138368;4;23678
138371;3;60135
138373;1;55693
138383;3;126628
138386;2;114008
138392;2;81772
138396;1;67093
138397;3;65410
138398;4;143439
138399;4;22431
138402;2;111590
138407;1;99428
138408;3;50018
138424;1;31241
138428;2;137108
138435;4;110122
138442;3;138214
138443;2;91478
138444;4;32702
138448;3;99746
138450;4;79355
138461;4;36426
138469;3;44643
138472;3;84533
138476;2;27113
138482;3;51431
138489;2;116601
138496;0;64573
138498;2;113717
138505;4;149448
138506;3;32861
138515;3;41596
138523;1;123976
138524;3;145210
138526;1;90679
138531;0;101328
138534;1;37767
138536;2;128289
138547;0;90575
138550;0;75494
138558;2;78030
138563;4;67192
138564;3;73724
138568;0;33544
138571;1;104820
138574;4;93567
138575;3;82742
138587;0;114710
138593;0;46365
138599;0;28585
138602;1;42621
138603;2;42466
138611;4;88621
138613;4;117629
138619;0;82803
138621;3;131638
138623;0;63034
138626;1;62942
138627;2;142671
138628;3;100792
138629;2;109852
138631;4;87009
138641;2;140888
138642;1;115639
138655;2;104886
138656;3;137609
138664;4;53429
138670;1;113460
138678;3;20099
138681;2;28163
138694;2;79588
138696;2;47741
138703;3;92219
138706;3;90800
138707;1;74141
138714;2;58786
138718;3;36186
138726;1;104716
138727;3;148106
138729;4;26287
138732;3;76759
138735;1;89232
138738;1;39794
138747;1;101955
138758;2;85507
138767;0;134436
138768;0;86780
138774;4;86211
138779;1;70235
138780;1;119444
138782;4;111822
138794;3;92719
138795;2;86816
138796;1;43439
138801;1;94761
138802;0;112983
138811;3;89405
138812;2;148109
138813;0;104003
138816;2;106992
138820;4;146028
138821;3;22071
138825;1;45498
138832;4;120159
138833;1;141987
138834;4;142729
138837;2;53861
138841;2;113701
138842;1;69904
138845;1;79543
138856;1;91506
138859;2;78964
138861;3;72768
138866;0;53883
138873;0;37408
138875;2;68513
138878;3;88144
138880;4;83493
138881;2;145928
138895;4;71526
138899;4;33096
138901;0;67689
138902;1;68042
138905;1;80783
138921;0;111303
138923;4;94553
138926;1;41843
138938;1;48307
138942;4;83063
138948;2;147099
138954;0;34955
138956;3;105204
138961;1;59793
138963;2;64245
138967;3;31159
138969;1;74523
138970;2;44966
138973;3;118582
138975;3;98443
138987;2;104164
138992;0;105475
138995;4;85393
138996;2;23311
139001;4;27209
139005;3;134822
139007;2;43918
139009;3;25913
139011;4;116374
139015;3;125137
139017;1;65610
139022;0;114457
139023;4;149745
139032;2;22063
139041;0;101169
139047;2;135097
139048;1;109989
139050;1;96440
139053;4;52460
139059;0;116328
139067;4;105280
139071;4;83061
139073;0;56381
139076;2;86316
139077;2;58401
139083;1;134154
139084;2;122099
139086;3;98190
139087;1;50424
139093;0;36394
139099;2;64826
139108;4;53971
139109;2;141396
139118;3;20683
139119;3;35567
139124;2;31013
139133;3;108890
139135;2;89590
139142;0;56665
139147;3;118092
139151;0;68335
139153;2;59859
139154;0;129873
139160;3;99819
139169;1;82147
139171;1;83129
139172;2;104555
139176;1;55265
139177;0;33625
139181;2;24528
139190;4;85034
139198;4;73922
139200;3;128652
139209;3;79449
139217;2;70160
139218;2;74592
139222;1;58391
139225;0;130082
139230;4;62891
139233;0;93200
139235;3;113742
139237;0;137190
139240;1;99834
139244;3;26923
139250;1;74194
139251;3;127012
139252;3;41336
139253;4;98621
139260;1;71855
139263;0;22228
139264;0;56862
139276;1;131277
139278;0;41165
139281;4;113665
139282;4;100008
139283;0;24383
139289;2;36539
139290;3;47652
139293;3;34702
139301;3;89673
139303;4;125307
139304;3;83794
139306;4;94194
139309;4;88366
139311;3;55108
139318;2;58417
139324;4;102822
139327;2;137720
139335;3;129134
139341;4;34920
139343;3;27352
139352;2;99062
139356;4;87762
139368;0;107669
139370;0;130242
139374;0;99696
139378;3;121491
139379;1;83036
139380;3;87263
139384;3;57002
