add_id;city;state
102983;Bangalore;Himachal Pradesh
102987;Hyderabad;Himachal Pradesh
102990;Mumbai;Jharkhand
102995;Hyderabad;Goa
102997;Kolkata;Gujarat
103000;Hyderabad;Andhra Pradesh
103004;Chennai;Telangana
103005;Mumbai;Kerala
103008;Chennai;Gujarat
103013;Bangalore;Haryana
103026;Hyderabad;Telangana
103027;Kolkata;Maharashtra
103029;Mumbai;Haryana
103032;Hyderabad;Manipur
103042;Bangalore;Himachal Pradesh
103044;Kolkata;Maharashtra
103045;Kolkata;Mizoram
103046;Mumbai;Arunachal Pradesh
103050;Bangalore;Meghalaya
103051;Mumbai;Uttarakhand
103059;Hyderabad;Odisha
103060;Kolkata;Himachal Pradesh
103061;Mumbai;Manipur
103063;Bangalore;Meghalaya
103068;Chennai;Haryana
103073;Delhi;Bihar
103076;Chennai;Karnataka
103077;Delhi;Rajasthan
103079;Bangalore;Jharkhand
103084;Delhi;Odisha
103090;Delhi;Tamil Nadu
103098;Mumbai;Nagaland
103107;Kolkata;Karnataka
103110;Hyderabad;Sikkim
103112;Kolkata;Odisha
103119;Bangalore;Sikkim
103120;Bangalore;Gujarat
103124;Mumbai;Bihar
103125;Mumbai;Odisha
103133;Bangalore;Maharashtra
103137;Delhi;Assam
103139;Bangalore;West Bengal
103142;Kolkata;Tamil Nadu
103145;Mumbai;Bihar
103153;Mumbai;Punjab
103164;Kolkata;Uttar Pradesh
103167;Mumbai;Assam
103172;Mumbai;Telangana
103173;Delhi;Uttar Pradesh
103174;Chennai;Sikkim
103176;Hyderabad;Gujarat
103178;Mumbai;Karnataka
103184;Delhi;Madhya Pradesh
103189;Hyderabad;Arunachal Pradesh
103190;Hyderabad;Maharashtra
103197;Kolkata;Andhra Pradesh
103201;Chennai;Rajasthan
103210;Bangalore;Chhattisgarh
103223;Chennai;Rajasthan
103229;Hyderabad;Sikkim
103230;Bangalore;Uttarakhand
103233;Mumbai;Uttarakhand
103236;Mumbai;Uttar Pradesh
103239;Bangalore;Bihar
103241;Mumbai;Manipur
103242;Delhi;Mizoram
103243;Mumbai;Andhra Pradesh
103252;Delhi;Uttarakhand
103253;Bangalore;Kerala
103259;Delhi;Assam
103263;Bangalore;Tripura
103265;Kolkata;Andhra Pradesh
103266;Chennai;Haryana
103267;Delhi;Arunachal Pradesh
103274;Mumbai;Goa
103277;Kolkata;Himachal Pradesh
103278;Mumbai;Uttar Pradesh
103283;Chennai;Punjab
103288;Mumbai;Nagaland
103291;Mumbai;Tamil Nadu
103293;Delhi;Sikkim
103296;Hyderabad;Mizoram
103298;Hyderabad;Gujarat
103301;Mumbai;Tripura
103302;Kolkata;West Bengal
103303;Delhi;Manipur
103310;Mumbai;Sikkim
103314;Hyderabad;Andhra Pradesh
103316;Kolkata;Madhya Pradesh
103320;Kolkata;Haryana
103325;Bangalore;Uttarakhand
103326;Hyderabad;West Bengal
103329;Mumbai;Arunachal Pradesh
103330;Hyderabad;Karnataka
103344;Mumbai;Punjab
103355;Bangalore;Madhya Pradesh
103362;Hyderabad;Sikkim
103366;Mumbai;Maharashtra
103367;Mumbai;Uttar Pradesh
103368;Chennai;Gujarat
103371;Chennai;Nagaland
103375;Bangalore;Jharkhand
103382;Delhi;Odisha
103383;Bangalore;Uttarakhand
103390;Hyderabad;Odisha
103392;Mumbai;Karnataka
103396;Chennai;Gujarat
103403;Chennai;Assam
103406;Bangalore;Maharashtra
103408;Delhi;Andhra Pradesh
103412;Delhi;Sikkim
103413;Hyderabad;Tripura
103414;Mumbai;West Bengal
103416;Delhi;Himachal Pradesh
103418;Kolkata;Chhattisgarh
103421;Bangalore;Gujarat
103422;Delhi;Meghalaya
103429;Chennai;Kerala
103439;Mumbai;Odisha
103444;Bangalore;Telangana
103446;Mumbai;Nagaland
103453;Kolkata;Rajasthan
103461;Delhi;Madhya Pradesh
103462;Kolkata;Chhattisgarh
103464;Mumbai;Assam
103465;Kolkata;Bihar
103468;Kolkata;Maharashtra
103480;Kolkata;Rajasthan
103482;Chennai;Punjab
103490;Mumbai;Haryana
103494;Chennai;Rajasthan
103503;Bangalore;Telangana
103505;Kolkata;Gujarat
103509;Bangalore;Himachal Pradesh
103513;Delhi;Nagaland
103518;Chennai;Jharkhand
103521;Chennai;Tripura
103522;Mumbai;Meghalaya
103525;Delhi;Rajasthan
103527;Chennai;Manipur
103530;Chennai;Uttar Pradesh
103537;Delhi;Punjab
103540;Delhi;Assam
103541;Kolkata;Sikkim
103546;Chennai;Gujarat
103549;Kolkata;Himachal Pradesh
103550;Bangalore;Manipur
103552;Mumbai;Madhya Pradesh
103554;Hyderabad;Himachal Pradesh
103556;Delhi;Jharkhand
103563;Hyderabad;Himachal Pradesh
103569;Bangalore;Uttarakhand
103570;Mumbai;Kerala
103572;Hyderabad;Nagaland
103579;Kolkata;Mizoram
103580;Delhi;Haryana
103582;Chennai;Odisha
103583;Bangalore;West Bengal
103586;Hyderabad;Andhra Pradesh
103607;Kolkata;Uttar Pradesh
103617;Delhi;Himachal Pradesh
103620;Bangalore;Sikkim
103630;Delhi;Jharkhand
103639;Delhi;Uttarakhand
103641;Bangalore;Assam
103643;Mumbai;Goa
103646;Hyderabad;Bihar
103649;Hyderabad;Assam
103654;Hyderabad;Assam
103662;Bangalore;Gujarat
103668;Bangalore;Sikkim
103673;Chennai;Uttar Pradesh
103682;Mumbai;Punjab
103684;Hyderabad;Gujarat
103686;Delhi;Jharkhand
103694;Kolkata;Tripura
103696;Mumbai;Uttar Pradesh
103701;Delhi;Madhya Pradesh
103706;Kolkata;Manipur
103707;Hyderabad;Sikkim
103712;Chennai;Manipur
103714;Bangalore;Mizoram
103716;Delhi;Haryana
103721;Kolkata;Bihar
103723;Chennai;Himachal Pradesh
103725;Chennai;Telangana
103730;Bangalore;Kerala
103731;Kolkata;Maharashtra
103734;Delhi;Goa
103736;Hyderabad;Rajasthan
103747;Kolkata;Kerala
103748;Chennai;Telangana
103751;Mumbai;Karnataka
103755;Hyderabad;Mizoram
103757;Delhi;Manipur
103759;Delhi;Assam
103764;Delhi;Gujarat
103766;Hyderabad;Bihar
103781;Hyderabad;Karnataka
103784;Chennai;Odisha
103788;Kolkata;Assam
103792;Delhi;Karnataka
103793;Delhi;Himachal Pradesh
103796;Kolkata;Karnataka
103803;Delhi;Uttarakhand
103807;Bangalore;Himachal Pradesh
103809;Delhi;Meghalaya
103811;Mumbai;Uttarakhand
103815;Kolkata;Meghalaya
103817;Delhi;Tripura
103818;Kolkata;Rajasthan
103820;Delhi;Rajasthan
103824;Delhi;Nagaland
103828;Bangalore;Sikkim
103829;Delhi;Nagaland
103833;Bangalore;West Bengal
103835;Bangalore;Jharkhand
103841;Hyderabad;Kerala
103842;Hyderabad;West Bengal
103843;Mumbai;Haryana
103844;Hyderabad;Maharashtra
103852;Hyderabad;Tamil Nadu
103861;Bangalore;Karnataka
103864;Mumbai;Assam
103871;Chennai;Punjab
103872;Bangalore;Chhattisgarh
103878;Mumbai;Rajasthan
103882;Hyderabad;Mizoram
103883;Chennai;West Bengal
103887;Hyderabad;Nagaland
103888;Kolkata;Haryana
103890;Delhi;Kerala
103900;Hyderabad;West Bengal
103905;Delhi;Goa
103910;Mumbai;Maharashtra
103919;Bangalore;Telangana
103921;Kolkata;Gujarat
103924;Chennai;Odisha
103925;Chennai;Uttar Pradesh
103928;Kolkata;Arunachal Pradesh
103929;Hyderabad;Goa
103935;Kolkata;Uttar Pradesh
103936;Kolkata;Kerala
103947;Hyderabad;Rajasthan
103950;Mumbai;Madhya Pradesh
103951;Bangalore;Andhra Pradesh
103952;Chennai;Uttar Pradesh
103953;Kolkata;Uttarakhand
103957;Hyderabad;Nagaland
103958;Bangalore;Tripura
103963;Mumbai;Meghalaya
103970;Mumbai;Meghalaya
103972;Hyderabad;Uttar Pradesh
103973;Kolkata;Arunachal Pradesh
103978;Mumbai;West Bengal
103981;Mumbai;Uttar Pradesh
103982;Mumbai;Madhya Pradesh
103985;Bangalore;Gujarat
103988;Chennai;Tamil Nadu
103989;Kolkata;Tamil Nadu
103990;Bangalore;Madhya Pradesh
103995;Hyderabad;Haryana
103996;Chennai;Odisha
104006;Bangalore;Bihar
104011;Mumbai;Meghalaya
104015;Bangalore;Haryana
104016;Chennai;Andhra Pradesh
104018;Mumbai;Kerala
104025;Bangalore;Madhya Pradesh
104029;Chennai;Rajasthan
104030;Mumbai;Goa
104032;Mumbai;Tamil Nadu
104033;Chennai;Madhya Pradesh
104034;Mumbai;Gujarat
104036;Kolkata;Nagaland
104038;Bangalore;Uttar Pradesh
104040;Delhi;Chhattisgarh
104044;Hyderabad;Gujarat
104045;Chennai;West Bengal
104051;Hyderabad;Telangana
104052;Mumbai;Uttarakhand
104054;Mumbai;Himachal Pradesh
104061;Mumbai;Nagaland
104062;Chennai;Bihar
104064;Hyderabad;West Bengal
104069;Delhi;Gujarat
104076;Delhi;Sikkim
104078;Delhi;Telangana
104087;Chennai;Himachal Pradesh
104097;Hyderabad;Nagaland
104098;Kolkata;Haryana
104109;Bangalore;Manipur
104110;Kolkata;Tripura
104116;Delhi;Nagaland
104129;Mumbai;Punjab
104130;Kolkata;Himachal Pradesh
104138;Kolkata;Uttar Pradesh
104141;Delhi;Haryana
104142;Mumbai;Odisha
104153;Chennai;Gujarat
104155;Bangalore;Uttar Pradesh
104158;Chennai;Uttarakhand
104165;Delhi;Telangana
104168;Hyderabad;Jharkhand
104173;Kolkata;Nagaland
104176;Delhi;Madhya Pradesh
104181;Delhi;Gujarat
104182;Kolkata;Mizoram
104185;Kolkata;Jharkhand
104186;Mumbai;Assam
104189;Kolkata;West Bengal
104194;Delhi;Gujarat
104196;Hyderabad;Mizoram
104198;Bangalore;Meghalaya
104200;Kolkata;Nagaland
104201;Chennai;Manipur
104209;Chennai;Nagaland
104210;Chennai;Sikkim
104218;Delhi;Gujarat
104222;Delhi;Goa
104234;Chennai;Punjab
104241;Delhi;Madhya Pradesh
104243;Bangalore;Tamil Nadu
104250;Bangalore;Sikkim
104254;Hyderabad;Andhra Pradesh
104258;Hyderabad;Tamil Nadu
104265;Bangalore;Jharkhand
104266;Mumbai;Arunachal Pradesh
104270;Kolkata;Uttar Pradesh
104271;Delhi;Rajasthan
104275;Mumbai;Kerala
104284;Hyderabad;Uttar Pradesh
104287;Chennai;West Bengal
104290;Delhi;Mizoram
104294;Chennai;Arunachal Pradesh
104298;Hyderabad;Bihar
104300;Mumbai;Madhya Pradesh
104301;Chennai;Rajasthan
104302;Chennai;Uttarakhand
104313;Bangalore;Tripura
104316;Chennai;Karnataka
104322;Kolkata;Goa
104326;Delhi;Gujarat
104334;Chennai;Gujarat
104336;Delhi;Kerala
104337;Bangalore;Nagaland
104338;Delhi;Odisha
104343;Mumbai;Mizoram
104346;Chennai;Telangana
104348;Chennai;Uttar Pradesh
104350;Kolkata;Arunachal Pradesh
104353;Bangalore;Chhattisgarh
104363;Mumbai;Tamil Nadu
104364;Mumbai;Jharkhand
104366;Kolkata;Goa
104376;Hyderabad;Bihar
104378;Bangalore;West Bengal
104382;Hyderabad;Nagaland
104386;Delhi;Chhattisgarh
104391;Delhi;Punjab
104394;Hyderabad;Mizoram
104396;Chennai;Sikkim
104399;Mumbai;Punjab
104404;Kolkata;Maharashtra
104414;Delhi;Nagaland
104421;Kolkata;West Bengal
104423;Chennai;Chhattisgarh
104424;Chennai;Punjab
104425;Hyderabad;Tripura
104427;Hyderabad;Tripura
104430;Mumbai;Gujarat
104431;Delhi;Andhra Pradesh
104439;Hyderabad;Nagaland
104455;Kolkata;Haryana
104457;Mumbai;Chhattisgarh
104458;Chennai;Manipur
104462;Bangalore;Madhya Pradesh
104470;Hyderabad;Telangana
104483;Delhi;Uttarakhand
104484;Chennai;Manipur
104488;Delhi;Karnataka
104491;Delhi;Uttar Pradesh
104500;Hyderabad;West Bengal
104501;Chennai;Goa
104508;Mumbai;Arunachal Pradesh
104509;Kolkata;Rajasthan
104518;Hyderabad;Manipur
104520;Bangalore;Uttarakhand
104524;Mumbai;Bihar
104528;Mumbai;Jharkhand
104544;Hyderabad;Manipur
104547;Mumbai;West Bengal
104558;Mumbai;Himachal Pradesh
104560;Hyderabad;Sikkim
104562;Delhi;Odisha
104573;Mumbai;Maharashtra
104584;Kolkata;West Bengal
104589;Delhi;Tamil Nadu
104594;Delhi;Tripura
104595;Delhi;Arunachal Pradesh
104596;Bangalore;Telangana
104597;Bangalore;Punjab
104600;Mumbai;Odisha
104604;Mumbai;Jharkhand
104607;Chennai;Tamil Nadu
104612;Hyderabad;Uttar Pradesh
104613;Kolkata;Meghalaya
104614;Chennai;Haryana
104619;Delhi;Chhattisgarh
104620;Chennai;Himachal Pradesh
104623;Hyderabad;Punjab
104625;Hyderabad;Assam
104626;Delhi;Assam
104637;Mumbai;Assam
104638;Bangalore;Tripura
104640;Delhi;Punjab
104642;Bangalore;Tripura
104648;Delhi;Arunachal Pradesh
104652;Mumbai;Assam
104659;Chennai;West Bengal
104664;Hyderabad;Punjab
104667;Hyderabad;Himachal Pradesh
104668;Hyderabad;Rajasthan
104670;Bangalore;Odisha
104677;Hyderabad;Gujarat
104681;Mumbai;Madhya Pradesh
104696;Delhi;Bihar
104704;Mumbai;Punjab
104705;Mumbai;Telangana
104707;Mumbai;Uttarakhand
104708;Delhi;Uttar Pradesh
104713;Bangalore;Arunachal Pradesh
104716;Hyderabad;Sikkim
104717;Mumbai;Karnataka
104718;Mumbai;Bihar
104719;Mumbai;Andhra Pradesh
104721;Mumbai;Tripura
104725;Chennai;Karnataka
104729;Chennai;Maharashtra
104730;Delhi;Goa
104737;Kolkata;Punjab
104739;Bangalore;Karnataka
104740;Mumbai;Sikkim
104742;Mumbai;Punjab
104743;Bangalore;Kerala
104749;Delhi;Tripura
104761;Kolkata;Maharashtra
104769;Hyderabad;West Bengal
104771;Hyderabad;Rajasthan
104773;Delhi;Bihar
104777;Kolkata;Madhya Pradesh
104783;Bangalore;Telangana
104791;Chennai;Arunachal Pradesh
104793;Hyderabad;West Bengal
104794;Chennai;Rajasthan
104797;Kolkata;Tripura
104798;Hyderabad;Maharashtra
104799;Bangalore;Tamil Nadu
104800;Kolkata;Mizoram
104809;Delhi;Rajasthan
104817;Bangalore;Karnataka
104821;Hyderabad;Tamil Nadu
104827;Delhi;Telangana
104829;Hyderabad;Bihar
104830;Kolkata;Haryana
104836;Delhi;Madhya Pradesh
104837;Kolkata;Nagaland
104839;Hyderabad;Assam
104841;Delhi;Maharashtra
104842;Bangalore;Rajasthan
104843;Mumbai;Tripura
104854;Hyderabad;Odisha
104859;Hyderabad;Tamil Nadu
104873;Delhi;Madhya Pradesh
104874;Chennai;Gujarat
104875;Delhi;Arunachal Pradesh
104883;Hyderabad;Goa
104884;Bangalore;Uttarakhand
104885;Mumbai;Punjab
104886;Chennai;Assam
104888;Mumbai;Arunachal Pradesh
104890;Chennai;Assam
104892;Mumbai;Himachal Pradesh
104895;Chennai;Assam
104898;Delhi;Rajasthan
104905;Delhi;Gujarat
104906;Delhi;Assam
104909;Bangalore;Haryana
104916;Chennai;Maharashtra
104919;Kolkata;Punjab
104920;Mumbai;Tripura
104922;Kolkata;Haryana
104923;Delhi;Tripura
104926;Bangalore;Chhattisgarh
104932;Hyderabad;Uttarakhand
104935;Kolkata;Rajasthan
104936;Delhi;Rajasthan
104939;Bangalore;Arunachal Pradesh
104946;Delhi;Kerala
104951;Bangalore;Gujarat
104954;Hyderabad;Madhya Pradesh
104955;Hyderabad;Assam
104966;Mumbai;Telangana
104970;Hyderabad;Rajasthan
104978;Mumbai;Kerala
104987;Chennai;Chhattisgarh
104989;Kolkata;Uttarakhand
105010;Kolkata;Himachal Pradesh
105011;Kolkata;Sikkim
105016;Bangalore;Meghalaya
105017;Delhi;Bihar
105021;Mumbai;Arunachal Pradesh
105023;Hyderabad;Rajasthan
105025;Bangalore;Jharkhand
105030;Bangalore;Nagaland
105034;Chennai;Rajasthan
105038;Hyderabad;Maharashtra
105044;Kolkata;Arunachal Pradesh
105047;Kolkata;Himachal Pradesh
105050;Chennai;Meghalaya
105057;Chennai;Madhya Pradesh
105070;Hyderabad;Goa
105072;Chennai;Jharkhand
105073;Bangalore;Tamil Nadu
105078;Delhi;Haryana
105081;Bangalore;Sikkim
105084;Bangalore;Odisha
105088;Delhi;Arunachal Pradesh
105095;Kolkata;Jharkhand
105102;Bangalore;Haryana
105105;Mumbai;Chhattisgarh
105112;Bangalore;Kerala
105116;Hyderabad;Nagaland
105121;Bangalore;Mizoram
105123;Delhi;Jharkhand
105131;Delhi;Assam
105132;Chennai;Meghalaya
105135;Delhi;Kerala
105136;Bangalore;Rajasthan
105137;Bangalore;Tripura
105138;Delhi;Maharashtra
105145;Hyderabad;Manipur
105148;Bangalore;West Bengal
105150;Kolkata;Karnataka
105160;Hyderabad;Tamil Nadu
105162;Chennai;West Bengal
105165;Kolkata;Uttar Pradesh
105166;Kolkata;Meghalaya
105171;Kolkata;Karnataka
105174;Bangalore;Uttar Pradesh
105180;Hyderabad;Gujarat
105186;Hyderabad;Arunachal Pradesh
105199;Bangalore;Odisha
105202;Mumbai;Sikkim
105210;Hyderabad;Meghalaya
105212;Delhi;Arunachal Pradesh
105217;Chennai;Tamil Nadu
105218;Mumbai;Punjab
105221;Hyderabad;Karnataka
105222;Bangalore;West Bengal
105226;Bangalore;Chhattisgarh
105229;Kolkata;Goa
105231;Delhi;Uttarakhand
105236;Kolkata;Nagaland
105237;Bangalore;Madhya Pradesh
105238;Delhi;Arunachal Pradesh
105249;Mumbai;Odisha
105254;Mumbai;Kerala
105255;Hyderabad;Andhra Pradesh
105256;Chennai;Karnataka
105258;Bangalore;Nagaland
105259;Delhi;Meghalaya
105260;Chennai;Bihar
105263;Bangalore;Chhattisgarh
105264;Kolkata;Andhra Pradesh
105266;Hyderabad;Haryana
105271;Chennai;Nagaland
105272;Bangalore;Goa
105274;Chennai;Kerala
105275;Delhi;Punjab
105277;Hyderabad;Uttar Pradesh
105287;Bangalore;Kerala
105291;Delhi;Mizoram
105292;Delhi;Meghalaya
105296;Kolkata;Gujarat
105297;Hyderabad;Uttarakhand
105301;Kolkata;Maharashtra
105302;Bangalore;West Bengal
105303;Kolkata;Chhattisgarh
105307;Bangalore;Tripura
105309;Hyderabad;West Bengal
105312;Chennai;Odisha
105314;Delhi;Karnataka
105317;Kolkata;Nagaland
105321;Bangalore;Rajasthan
105323;Bangalore;Mizoram
105324;Bangalore;Assam
105335;Kolkata;Meghalaya
105340;Kolkata;Uttarakhand
105341;Delhi;Sikkim
105345;Mumbai;Rajasthan
105352;Kolkata;Chhattisgarh
105354;Chennai;Goa
105359;Hyderabad;Arunachal Pradesh
105362;Chennai;Assam
105363;Hyderabad;Mizoram
105366;Mumbai;Nagaland
105367;Delhi;Madhya Pradesh
105371;Hyderabad;Himachal Pradesh
105373;Mumbai;Gujarat
105382;Delhi;Jharkhand
105388;Chennai;Manipur
105389;Chennai;Punjab
105394;Delhi;Himachal Pradesh
105399;Kolkata;Kerala
105410;Bangalore;Meghalaya
105413;Mumbai;Mizoram
105414;Hyderabad;Kerala
105418;Delhi;Bihar
105420;Chennai;Odisha
105424;Hyderabad;Odisha
105434;Chennai;Haryana
105437;Hyderabad;Tripura
105438;Mumbai;Kerala
105443;Mumbai;Madhya Pradesh
105446;Hyderabad;Andhra Pradesh
105448;Kolkata;Sikkim
105449;Mumbai;Meghalaya
105453;Mumbai;Meghalaya
105455;Hyderabad;Meghalaya
105457;Delhi;Sikkim
105461;Hyderabad;Uttar Pradesh
105463;Hyderabad;Tripura
105464;Mumbai;Mizoram
105466;Kolkata;Gujarat
105469;Delhi;Madhya Pradesh
105480;Hyderabad;Uttar Pradesh
105485;Kolkata;Uttarakhand
105488;Hyderabad;Jharkhand
105493;Bangalore;West Bengal
105496;Chennai;Tripura
105499;Hyderabad;Rajasthan
105502;Chennai;Karnataka
105507;Bangalore;Jharkhand
105512;Bangalore;Kerala
105516;Bangalore;Uttarakhand
105522;Kolkata;Madhya Pradesh
105526;Kolkata;Bihar
105527;Mumbai;Uttar Pradesh
105530;Bangalore;Mizoram
105532;Kolkata;Punjab
105541;Bangalore;Mizoram
105546;Hyderabad;Telangana
105549;Delhi;Chhattisgarh
105551;Bangalore;Manipur
105555;Chennai;Goa
105556;Bangalore;Kerala
105560;Mumbai;Arunachal Pradesh
105568;Bangalore;Tamil Nadu
105575;Bangalore;Nagaland
105583;Chennai;West Bengal
105587;Delhi;Mizoram
105588;Bangalore;Manipur
105589;Delhi;Jharkhand
105593;Hyderabad;Uttarakhand
105602;Mumbai;Jharkhand
105605;Bangalore;Maharashtra
105610;Bangalore;Mizoram
105612;Hyderabad;Tamil Nadu
105614;Delhi;West Bengal
105617;Delhi;Kerala
105626;Kolkata;Madhya Pradesh
105627;Kolkata;Chhattisgarh
105631;Bangalore;Assam
105632;Delhi;Uttarakhand
105641;Kolkata;Assam
105642;Chennai;Meghalaya
105646;Bangalore;Sikkim
105656;Chennai;Gujarat
105657;Chennai;Manipur
105659;Kolkata;Jharkhand
105662;Mumbai;Telangana
105669;Bangalore;Uttarakhand
105672;Mumbai;Uttarakhand
105677;Mumbai;Rajasthan
105678;Chennai;Haryana
105679;Hyderabad;Rajasthan
105682;Delhi;Maharashtra
105691;Mumbai;Mizoram
105694;Kolkata;Andhra Pradesh
105696;Delhi;Telangana
105698;Hyderabad;Uttarakhand
105702;Kolkata;Chhattisgarh
105703;Bangalore;Sikkim
105717;Kolkata;Nagaland
105726;Hyderabad;Goa
105727;Mumbai;Gujarat
105736;Chennai;Uttarakhand
105737;Kolkata;West Bengal
105740;Kolkata;Tamil Nadu
105744;Kolkata;Assam
105748;Bangalore;Andhra Pradesh
105751;Bangalore;Chhattisgarh
105754;Delhi;Nagaland
105755;Bangalore;Uttarakhand
105760;Hyderabad;Tripura
105764;Bangalore;Punjab
105781;Chennai;Madhya Pradesh
105784;Mumbai;Maharashtra
105785;Kolkata;Goa
105787;Kolkata;Goa
105788;Mumbai;Manipur
105790;Mumbai;Goa
105793;Delhi;Jharkhand
105799;Hyderabad;Maharashtra
105801;Mumbai;Bihar
105802;Chennai;Tripura
105803;Chennai;Mizoram
105804;Kolkata;Uttarakhand
105811;Bangalore;Manipur
105813;Hyderabad;Meghalaya
105816;Mumbai;Rajasthan
105822;Chennai;Sikkim
105836;Delhi;Karnataka
105838;Delhi;Andhra Pradesh
105840;Chennai;Jharkhand
105842;Delhi;Andhra Pradesh
105843;Kolkata;Assam
105844;Mumbai;Karnataka
105845;Delhi;Punjab
105846;Chennai;Telangana
105847;Delhi;Andhra Pradesh
105851;Bangalore;Assam
105854;Delhi;Sikkim
105858;Chennai;Goa
105865;Delhi;Sikkim
105867;Chennai;West Bengal
105875;Hyderabad;Telangana
105879;Bangalore;West Bengal
105880;Kolkata;Bihar
105881;Hyderabad;Tripura
105884;Kolkata;Uttar Pradesh
105886;Mumbai;Gujarat
105889;Kolkata;Mizoram
105891;Chennai;Arunachal Pradesh
105895;Delhi;Chhattisgarh
105897;Chennai;Himachal Pradesh
105910;Kolkata;Kerala
105914;Chennai;Karnataka
105915;Chennai;Tamil Nadu
105919;Hyderabad;Bihar
105926;Hyderabad;Telangana
105929;Mumbai;Arunachal Pradesh
105930;Bangalore;Chhattisgarh
105937;Kolkata;Bihar
105941;Bangalore;Punjab
105950;Kolkata;Assam
105953;Mumbai;Kerala
105959;Delhi;Uttarakhand
105965;Kolkata;Telangana
105968;Bangalore;Odisha
105969;Bangalore;Nagaland
105972;Mumbai;Jharkhand
105976;Bangalore;Madhya Pradesh
105977;Chennai;Telangana
105979;Kolkata;Kerala
105980;Kolkata;Odisha
105981;Hyderabad;Goa
105985;Delhi;Goa
105996;Mumbai;Himachal Pradesh
106004;Delhi;Assam
106005;Hyderabad;Jharkhand
106006;Chennai;Odisha
106009;Delhi;Meghalaya
106014;Hyderabad;Bihar
106021;Mumbai;Goa
106024;Chennai;West Bengal
106025;Bangalore;Punjab
106027;Bangalore;Maharashtra
106032;Delhi;Telangana
106033;Delhi;Karnataka
106038;Hyderabad;Mizoram
106047;Mumbai;West Bengal
106050;Chennai;Uttarakhand
106054;Mumbai;Gujarat
106058;Chennai;Bihar
106060;Hyderabad;Manipur
106066;Hyderabad;Himachal Pradesh
106070;Bangalore;Manipur
106071;Chennai;Madhya Pradesh
106074;Hyderabad;Goa
106075;Bangalore;Himachal Pradesh
106076;Kolkata;Goa
106082;Delhi;Karnataka
106085;Kolkata;Gujarat
106087;Delhi;Madhya Pradesh
106096;Mumbai;Punjab
106099;Bangalore;Uttar Pradesh
106101;Chennai;Kerala
106111;Bangalore;Telangana
106113;Kolkata;Meghalaya
106117;Mumbai;Nagaland
106118;Bangalore;Uttar Pradesh
106120;Hyderabad;Uttar Pradesh
106122;Delhi;Goa
106123;Hyderabad;West Bengal
106139;Delhi;Tripura
106143;Mumbai;Tripura
106144;Kolkata;Kerala
106150;Mumbai;Chhattisgarh
106166;Bangalore;Mizoram
106167;Kolkata;Punjab
106170;Mumbai;Himachal Pradesh
106172;Delhi;Kerala
106173;Chennai;Uttar Pradesh
106174;Mumbai;Bihar
106180;Mumbai;Punjab
106182;Kolkata;Meghalaya
106185;Hyderabad;Telangana
106186;Chennai;Bihar
106189;Chennai;Jharkhand
106190;Delhi;Tamil Nadu
106196;Chennai;Bihar
106197;Mumbai;Sikkim
106198;Bangalore;Rajasthan
106200;Bangalore;Sikkim
106208;Bangalore;Kerala
106211;Kolkata;Arunachal Pradesh
106223;Delhi;Chhattisgarh
106227;Bangalore;Himachal Pradesh
106229;Kolkata;Chhattisgarh
106237;Hyderabad;Uttar Pradesh
106239;Bangalore;Punjab
106243;Bangalore;Uttarakhand
106248;Chennai;Nagaland
106252;Bangalore;Assam
106256;Bangalore;Haryana
106257;Delhi;Uttar Pradesh
106264;Bangalore;Assam
106265;Mumbai;Odisha
106267;Mumbai;Madhya Pradesh
106278;Hyderabad;Nagaland
106279;Mumbai;Assam
106281;Kolkata;Chhattisgarh
106284;Chennai;Arunachal Pradesh
106292;Bangalore;Telangana
106295;Hyderabad;Assam
106306;Kolkata;Bihar
106307;Mumbai;Madhya Pradesh
106308;Delhi;Assam
106309;Kolkata;Madhya Pradesh
106320;Kolkata;Tripura
106325;Kolkata;Andhra Pradesh
106329;Bangalore;Odisha
106330;Mumbai;Punjab
106332;Delhi;Arunachal Pradesh
106337;Delhi;Jharkhand
106338;Kolkata;Karnataka
106340;Chennai;Sikkim
106342;Chennai;Mizoram
106344;Delhi;Odisha
106346;Mumbai;Himachal Pradesh
106350;Mumbai;Nagaland
106359;Bangalore;Odisha
106360;Delhi;Arunachal Pradesh
106363;Delhi;Telangana
106368;Bangalore;Punjab
106369;Delhi;Tripura
106374;Chennai;Telangana
106382;Kolkata;Maharashtra
106384;Mumbai;Chhattisgarh
106386;Bangalore;Arunachal Pradesh
106400;Bangalore;Assam
106404;Chennai;Goa
106405;Hyderabad;Nagaland
106406;Chennai;Meghalaya
106408;Hyderabad;Maharashtra
106413;Delhi;Bihar
106416;Delhi;Manipur
106419;Hyderabad;Punjab
106420;Bangalore;Madhya Pradesh
106424;Bangalore;Uttarakhand
106426;Hyderabad;Uttarakhand
106435;Hyderabad;Assam
106437;Hyderabad;Uttar Pradesh
106438;Mumbai;Arunachal Pradesh
106439;Kolkata;Haryana
106440;Hyderabad;Goa
106441;Hyderabad;Chhattisgarh
106458;Kolkata;Jharkhand
106459;Chennai;Nagaland
106460;Kolkata;Uttarakhand
106464;Chennai;Gujarat
106468;Chennai;Arunachal Pradesh
106474;Delhi;Madhya Pradesh
106480;Chennai;Maharashtra
106486;Hyderabad;Bihar
106487;Bangalore;Mizoram
106491;Mumbai;Karnataka
